ID_cliente,ID_producto,unidades,venta
5826,72,1.0,1010.0
5826,75,4.0,0.0
5826,76,4.0,0.0
5826,711,2.0,1838.0
5831,49,1.0,3950.0
5831,75,2.0,0.0
5832,9,3.0,3110.0
5832,71,1.0,120.0
5832,76,1.0,0.0
5834,48,1.0,3250.0
5834,76,2.0,0.0
5836,46,1.0,2990.0
5836,71,1.0,120.0
5836,75,2.0,0.0
5838,5,1.0,1650.0
5838,8,1.0,1290.0
5838,10,1.0,1290.0
5838,12,2.0,2960.0
5838,16,1.0,1550.0
5838,20,2.0,2960.0
5838,24,1.0,1010.0
5838,45,1.0,3300.0
5838,72,1.0,1950.0
5838,76,4.0,0.0
5845,15,1.0,1950.0
5845,16,1.0,1950.0
5845,22,1.0,920.0
5845,34,1.0,1870.0
5845,36,1.0,980.0
5845,48,1.0,1980.0
5845,49,1.0,2970.0
5845,52,2.0,7640.0
5845,76,11.0,0.0
5847,5,9.0,12808.57
5847,7,2.0,2432.93
5847,9,21.0,25797.79
5847,10,6.0,7087.68
5847,11,13.0,17662.63
5847,15,1.0,2363.35
5847,17,1.0,1467.0
5847,22,3.0,4563.07
5847,24,16.0,21811.65
5847,35,1.0,885.11
5847,36,1.0,1530.0
5847,49,1.0,5900.0
5847,51,1.0,2470.0
5847,67,3.0,279.2
5847,71,9.0,1214.0
5847,75,25.0,0.0
5847,76,14.0,0.0
5847,711,1.0,828.0
5848,16,1.0,1950.0
5848,36,1.0,2060.0
5848,40,1.0,1580.0
5848,72,1.0,1950.0
5848,76,2.0,0.0
5849,8,1.0,1787.95
5849,9,1.0,1787.95
5849,36,1.0,2248.49
5849,71,1.0,180.6
5849,76,3.0,0.0
5853,20,1.0,1110.0
5853,35,1.0,1190.0
5853,42,1.0,1860.0
5853,71,1.0,120.0
5853,76,3.0,0.0
5854,43,1.0,4500.0
5854,76,2.0,0.0
5855,11,3.0,2850.0
5855,27,1.0,1550.0
5855,28,1.0,1550.0
5855,31,2.0,3100.0
5855,46,1.0,4800.0
5855,52,3.0,10760.0
5855,53,1.0,8900.0
5855,75,6.0,0.0
5855,76,4.0,0.0
5855,93,1.0,200.0
5856,8,1.0,1350.0
5856,16,1.0,1630.0
5856,36,1.0,1700.0
5856,76,3.0,0.0
5858,42,1.0,1530.0
5858,75,2.0,0.0
5858,713,1.0,150.0
5859,6,1.0,840.0
5859,24,1.0,920.0
5859,38,2.0,1640.0
5859,40,2.0,1640.0
5859,75,2.0,0.0
5859,76,1.0,0.0
5862,36,4.0,6500.0
5862,45,1.0,2700.0
5862,48,1.0,3250.0
5862,49,1.0,4880.0
5862,50,1.0,6450.0
5862,71,3.0,360.0
5862,75,5.0,0.0
5862,713,1.0,150.0
5865,36,1.0,980.0
5865,76,2.0,0.0
5865,711,1.0,920.0
5869,20,1.0,920.0
5869,24,1.0,1010.0
5869,35,1.0,980.0
5869,36,1.0,1310.0
5869,49,1.0,3260.0
5869,51,1.0,2250.0
5869,71,4.0,480.0
5869,75,4.0,0.0
5869,76,3.0,0.0
5870,1,1.0,1110.0
5870,3,1.0,1110.0
5870,5,1.0,1110.0
5870,71,1.0,120.0
5870,76,2.0,0.0
5871,32,1.0,790.0
5871,49,1.0,3260.0
5872,21,1.0,1350.0
5872,48,1.0,2900.0
5872,75,2.0,0.0
5872,76,2.0,0.0
5872,712,1.0,140.0
5875,36,1.0,1450.0
5876,14,1.0,920.0
5876,16,1.0,920.0
5876,20,1.0,920.0
5876,25,1.0,800.0
5876,35,1.0,1310.0
5876,36,1.0,1310.0
5876,48,1.0,2640.0
5876,49,2.0,6230.0
5876,75,6.0,0.0
5876,76,2.0,0.0
5879,14,1.0,1630.0
5879,42,1.0,2400.0
5879,46,1.0,2990.0
5879,47,1.0,6400.0
5879,71,3.0,360.0
5879,76,8.0,0.0
5880,4,1.0,1110.0
5880,7,1.0,1110.0
5880,10,1.0,920.0
5880,42,7.0,13790.0
5880,71,4.0,540.0
5880,75,9.0,0.0
5880,76,10.0,0.0
5884,11,1.0,1630.0
5884,12,1.0,2620.0
5884,13,2.0,4250.0
5884,14,1.0,920.0
5884,16,3.0,5170.0
5884,18,1.0,920.0
5884,20,1.0,2620.0
5884,24,1.0,1630.0
5884,36,1.0,2740.0
5884,40,1.0,1310.0
5884,68,1.0,110.0
5884,71,3.0,440.0
5884,76,9.0,0.0
5884,711,1.0,920.0
5886,36,4.0,9890.0
5886,49,2.0,14100.0
5886,50,1.0,9900.0
5886,67,8.0,3650.0
5886,75,3.0,0.0
5886,76,13.0,0.0
5889,1,3.0,3700.0
5889,12,1.0,1010.0
5889,13,1.0,1220.0
5889,16,3.0,4020.0
5889,31,1.0,960.0
5889,40,1.0,1090.0
5889,71,4.0,480.0
5889,75,3.0,0.0
5889,76,4.0,0.0
5892,1,1.0,920.0
5892,36,1.0,1080.0
5892,46,1.0,2990.0
5892,71,1.0,120.0
5892,75,2.0,0.0
5892,76,2.0,0.0
5892,711,1.0,1010.0
5895,48,1.0,5170.0
5895,76,2.0,0.0
5895,713,1.0,300.0
5898,11,1.0,920.0
5898,17,1.0,920.0
5898,20,1.0,920.0
5898,21,1.0,920.0
5898,75,2.0,0.0
5898,712,1.0,140.0
5901,16,1.0,1010.0
5901,22,1.0,1950.0
5901,35,4.0,5760.0
5901,36,3.0,4680.0
5901,75,4.0,0.0
5901,76,4.0,0.0
5902,16,1.0,828.0
5902,20,2.0,2583.0
5902,24,1.0,1755.0
5902,48,2.0,3762.0
5902,71,1.0,120.0
5902,75,3.0,0.0
5902,76,2.0,0.0
5905,6,1.0,1650.0
5905,37,1.0,1580.0
5905,39,1.0,1580.0
5905,71,1.0,180.0
5905,76,2.0,0.0
5907,12,1.0,1010.0
5907,13,1.0,1010.0
5907,16,2.0,1930.0
5907,20,1.0,1010.0
5907,21,1.0,920.0
5907,22,1.0,920.0
5907,23,1.0,1010.0
5907,71,1.0,120.0
5907,76,5.0,0.0
5908,43,1.0,2830.0
5908,48,1.0,2640.0
5908,75,4.0,0.0
5908,76,4.0,0.0
5908,713,2.0,300.0
5910,49,1.0,7150.0
5910,50,1.0,7450.0
5910,76,6.0,0.0
5917,43,1.0,2570.0
5917,76,2.0,0.0
5922,11,1.0,1010.0
5922,16,1.0,1010.0
5922,20,1.0,1010.0
5922,22,1.0,1010.0
5922,35,1.0,1080.0
5922,76,3.0,0.0
5924,16,1.0,1010.0
5924,31,1.0,790.0
5924,51,2.0,4500.0
5924,71,2.0,240.0
5924,74,1.0,790.0
5924,75,2.0,0.0
5924,76,2.0,0.0
5925,1,1.0,840.0
5925,4,1.0,920.0
5925,8,1.0,920.0
5925,9,1.0,840.0
5925,34,1.0,900.0
5925,71,1.0,120.0
5925,75,2.0,0.0
5925,76,2.0,0.0
5925,712,1.0,140.0
5928,5,1.0,1220.0
5928,9,1.0,840.0
5928,11,2.0,2270.0
5928,12,1.0,920.0
5928,16,1.0,1350.0
5928,17,1.0,1950.0
5928,19,1.0,1350.0
5928,20,3.0,4060.0
5928,21,1.0,1350.0
5928,22,1.0,1350.0
5928,24,1.0,1950.0
5928,35,1.0,1450.0
5928,36,2.0,3510.0
5928,38,1.0,820.0
5928,42,1.0,1690.0
5928,45,1.0,3000.0
5928,54,1.0,2200.0
5928,70,1.0,1950.0
5928,71,1.0,180.0
5928,72,1.0,1950.0
5928,75,1.0,0.0
5928,76,16.0,0.0
5933,16,1.0,920.0
5933,19,1.0,920.0
5933,20,1.0,920.0
5933,36,1.0,1080.0
5933,52,1.0,3820.0
5933,76,2.0,0.0
5935,43,1.0,4500.0
5935,71,1.0,180.0
5935,76,3.0,0.0
5936,10,1.0,1650.0
5936,43,1.0,3750.0
5936,76,2.0,0.0
5941,9,2.0,2270.0
5941,18,1.0,1630.0
5941,23,2.0,2640.0
5941,36,1.0,1700.0
5941,71,1.0,120.0
5941,75,2.0,0.0
5941,76,4.0,0.0
5942,11,2.0,1840.0
5942,14,1.0,920.0
5942,16,2.0,2129.0
5942,20,3.0,4560.0
5942,21,1.0,1220.0
5942,23,1.0,909.0
5942,24,1.0,909.0
5942,31,1.0,711.0
5942,34,2.0,1640.0
5942,36,3.0,3265.0
5942,45,1.0,2700.0
5942,48,3.0,9220.0
5942,49,1.0,5310.0
5942,51,2.0,7740.0
5942,52,1.0,3780.0
5942,68,4.0,420.0
5942,69,1.0,90.0
5942,75,3.0,0.0
5942,76,11.0,0.0
5942,713,12.0,1830.0
5943,42,1.0,1530.0
5944,1,1.0,1220.0
5944,12,1.0,920.0
5944,17,5.0,5220.0
5944,31,1.0,720.0
5944,32,1.0,790.0
5944,34,2.0,1640.0
5944,36,3.0,2940.0
5944,71,5.0,600.0
5944,75,1.0,0.0
5944,76,11.0,0.0
5946,7,1.0,1110.0
5946,8,1.0,920.0
5946,16,1.0,1790.0
5946,23,1.0,1010.0
5946,30,1.0,790.0
5946,35,1.0,1310.0
5946,36,4.0,5110.0
5946,42,1.0,3000.0
5946,67,1.0,90.0
5946,68,4.0,570.0
5946,69,1.0,110.0
5946,70,1.0,1010.0
5946,71,3.0,420.0
5946,76,8.0,0.0
5946,713,3.0,450.0
5947,55,1.0,4300.0
5947,71,1.0,180.0
5947,76,2.0,0.0
5949,10,1.0,830.71
5949,16,2.0,2861.98
5949,18,1.0,911.98
5949,22,1.0,911.98
5949,37,1.0,1580.0
5949,39,1.0,1580.0
5949,41,1.0,1580.0
5949,71,2.0,288.35
5949,75,3.0,0.0
5949,76,2.0,0.0
5953,8,1.0,2280.0
5953,9,2.0,3200.0
5953,16,1.0,1010.0
5953,17,1.0,1630.0
5953,20,2.0,2640.0
5953,71,2.0,370.0
5953,76,6.0,0.0
5957,10,2.0,1680.0
5957,11,1.0,920.0
5957,12,1.0,920.0
5957,17,1.0,920.0
5957,23,1.0,920.0
5957,44,1.0,4650.0
5957,45,1.0,3000.0
5957,75,3.0,0.0
5957,76,5.0,0.0
5958,9,1.0,840.0
5958,14,1.0,920.0
5958,19,1.0,920.0
5958,20,1.0,920.0
5958,24,1.0,920.0
5958,76,3.0,0.0
5964,45,2.0,6100.0
5964,51,2.0,4940.0
5964,71,4.0,540.0
5964,76,8.0,0.0
5968,15,1.0,2620.0
5968,19,1.0,2380.0
5968,40,2.0,4000.0
5968,48,1.0,3900.0
5968,54,1.0,2900.0
5968,71,2.0,380.0
5968,76,6.0,0.0
5968,712,1.0,250.0
5970,16,1.0,1010.0
5970,22,1.0,1010.0
5970,36,1.0,1080.0
5970,71,1.0,120.0
5970,76,2.0,0.0
5975,46,1.0,5265.0
5975,76,2.0,0.0
5975,712,1.0,225.0
5976,46,1.0,4400.0
5976,76,2.0,0.0
5979,40,1.0,2100.0
5979,44,1.0,8900.0
5979,45,1.0,4000.0
5979,76,7.0,0.0
5979,712,1.0,250.0
5981,15,1.0,1450.0
5981,24,1.0,1450.0
5981,36,2.0,2629.0
5981,53,1.0,5418.0
5981,68,1.0,81.0
5981,76,2.0,0.0
5982,42,1.0,1690.0
5982,75,2.0,0.0
5982,712,1.0,140.0
5983,1,1.0,1650.0
5983,9,5.0,8880.0
5983,10,1.0,1650.0
5983,19,3.0,7390.0
5983,20,1.0,1950.0
5983,24,2.0,4670.0
5983,36,1.0,2060.0
5983,47,1.0,10700.0
5983,48,1.0,3900.0
5983,75,4.0,0.0
5983,76,16.0,0.0
5985,5,1.0,1480.0
5985,16,1.0,1790.0
5985,19,1.0,1790.0
5985,36,1.0,1870.0
5985,69,1.0,110.0
5985,76,3.0,0.0
5987,7,3.0,2680.0
5987,8,2.0,1840.0
5987,13,1.0,920.0
5987,71,2.0,240.0
5987,75,1.0,0.0
5987,76,4.0,0.0
5987,713,1.0,150.0
5989,7,1.0,920.0
5989,8,4.0,4330.0
5989,10,1.0,1650.0
5989,14,1.0,920.0
5989,20,1.0,1950.0
5989,36,3.0,3140.0
5989,71,4.0,540.0
5989,75,4.0,0.0
5989,76,2.0,0.0
5990,45,1.0,4000.0
5990,48,1.0,3570.0
5990,76,2.0,0.0
5994,19,1.0,920.0
5994,36,1.0,980.0
5994,76,2.0,0.0
5994,713,1.0,150.0
5997,6,1.0,1480.0
5997,7,1.0,1480.0
5997,9,1.0,1480.0
5997,16,1.0,1790.0
5997,20,1.0,1790.0
5997,22,1.0,1790.0
5997,49,1.0,5370.0
5997,76,8.0,0.0
5997,712,1.0,140.0
5998,8,1.0,2180.0
5998,36,1.0,2740.0
5998,76,2.0,0.0
5999,42,2.0,3930.0
5999,45,4.0,8287.0
5999,48,1.0,3250.0
5999,71,1.0,120.0
5999,75,3.0,0.0
5999,76,8.0,0.0
6001,11,2.0,2621.0
6001,16,1.0,1611.0
6001,19,1.0,1611.0
6001,20,1.0,1611.0
6001,22,1.0,1010.0
6001,69,1.0,99.0
6001,70,1.0,1010.0
6001,76,4.0,0.0
6001,711,1.0,1010.0
6002,36,1.0,1080.0
6002,45,1.0,1930.0
6002,46,1.0,4400.0
6002,76,4.0,0.0
6003,1,1.0,1980.0
6003,8,1.0,1980.0
6003,42,6.0,11330.0
6003,71,5.0,740.0
6003,75,4.0,0.0
6003,76,7.0,0.0
6006,1,2.0,1930.0
6006,3,1.0,920.0
6006,4,4.0,3680.0
6006,5,2.0,1840.0
6006,6,1.0,920.0
6006,11,1.0,1010.0
6006,13,2.0,2120.0
6006,32,1.0,870.0
6006,51,1.0,2470.0
6006,75,4.0,0.0
6006,76,13.0,0.0
6009,43,1.0,3240.0
6009,49,1.0,3260.0
6009,75,2.0,0.0
6009,76,2.0,0.0
6012,24,1.0,1220.0
6012,51,1.0,2980.0
6012,75,2.0,0.0
6013,16,1.0,1010.0
6013,36,1.0,1080.0
6013,713,1.0,150.0
6016,9,4.0,8320.0
6016,25,1.0,1980.0
6016,71,1.0,200.0
6016,76,4.0,0.0
6020,7,1.0,1010.0
6020,36,1.0,1190.0
6020,75,2.0,0.0
6021,5,1.0,1650.0
6021,6,1.0,1650.0
6021,9,2.0,3300.0
6021,10,1.0,1650.0
6021,25,1.0,1500.0
6021,76,4.0,0.0
6022,4,1.0,1480.0
6022,16,2.0,2710.0
6022,36,1.0,980.0
6022,42,1.0,1690.0
6022,71,1.0,120.0
6022,76,6.0,0.0
6024,54,1.0,1810.0
6024,71,2.0,282.69
6024,75,2.0,0.0
6031,3,1.0,840.0
6031,8,1.0,840.0
6032,9,2.0,3000.0
6032,13,1.0,1950.0
6032,14,1.0,1950.0
6032,15,3.0,5850.0
6032,16,8.0,13308.98
6032,24,1.0,909.0
6032,30,1.0,866.34
6032,35,3.0,3690.0
6032,36,17.0,29869.62
6032,41,1.0,1580.0
6032,45,1.0,3300.0
6032,67,1.0,110.0
6032,68,4.0,1010.0
6032,71,10.0,1507.82
6032,75,4.0,0.0
6032,76,29.0,0.0
6032,711,1.0,828.0
6032,712,4.0,532.0
6037,11,1.0,1010.0
6037,18,1.0,1010.0
6037,22,1.0,1010.0
6037,75,2.0,0.0
6041,46,1.0,2990.0
6041,71,1.0,120.0
6041,76,2.0,0.0
6044,1,1.0,1480.0
6044,9,1.0,1110.0
6044,10,1.0,1480.0
6044,24,1.0,1220.0
6044,36,1.0,1870.0
6044,71,1.0,150.0
6044,75,2.0,0.0
6044,76,2.0,0.0
6044,711,2.0,3010.0
6044,713,1.0,150.0
6045,7,3.0,4350.0
6045,8,1.0,1220.0
6045,36,2.0,3930.0
6045,76,6.0,0.0
6045,713,4.0,850.0
6046,9,1.0,1350.0
6046,71,1.0,120.0
6046,76,1.0,0.0
6047,45,1.0,2120.0
6047,75,2.0,0.0
6052,16,1.0,1950.0
6052,48,1.0,1980.0
6052,71,1.0,120.0
6052,76,1.0,0.0
6056,12,3.0,4340.0
6056,16,3.0,3470.0
6056,36,3.0,3660.0
6056,68,1.0,110.0
6056,75,3.0,0.0
6056,76,6.0,0.0
6063,35,2.0,2680.0
6063,45,1.0,1760.0
6063,46,1.0,4400.0
6063,71,2.0,240.0
6063,75,2.0,0.0
6063,76,3.0,0.0
6064,24,1.0,2380.0
6064,48,1.0,4700.0
6064,76,2.0,0.0
6065,35,1.0,2060.0
6065,36,1.0,2060.0
6065,48,1.0,3900.0
6065,50,1.0,8200.0
6065,53,1.0,9800.0
6065,76,7.0,0.0
6066,36,1.0,1870.0
6066,46,1.0,4800.0
6066,70,1.0,1790.0
6066,71,1.0,150.0
6066,76,4.0,0.0
6068,7,1.0,1480.0
6072,3,1.0,840.0
6072,9,1.0,840.0
6072,16,1.0,920.0
6072,18,1.0,920.0
6072,24,1.0,920.0
6072,25,1.0,600.0
6072,39,1.0,820.0
6072,76,6.0,0.0
6073,8,1.0,1350.0
6073,42,1.0,2500.0
6073,76,2.0,0.0
6076,9,2.0,2460.0
6076,10,1.0,1650.0
6076,11,1.0,1220.0
6076,16,1.0,1950.0
6076,24,3.0,4070.0
6076,42,1.0,3600.0
6076,51,2.0,5180.0
6076,76,11.0,0.0
6077,45,1.0,1584.0
6078,5,1.0,2180.0
6078,11,1.0,1010.0
6078,16,4.0,5270.0
6078,19,1.0,1790.0
6078,20,3.0,3480.0
6078,24,2.0,4170.0
6078,25,1.0,660.0
6078,31,1.0,1550.0
6078,36,1.0,980.0
6078,67,1.0,90.0
6078,71,2.0,320.0
6078,75,5.0,0.0
6078,76,9.0,0.0
6078,711,1.0,2620.0
6079,22,1.0,920.0
6079,42,1.0,1530.0
6079,75,2.0,0.0
6079,712,1.0,140.0
6082,9,3.0,2770.0
6082,10,1.0,840.0
6082,16,2.0,2640.0
6082,24,1.0,1110.0
6082,31,1.0,870.0
6082,33,1.0,1600.0
6082,71,4.0,480.0
6082,75,6.0,0.0
6082,76,2.0,0.0
6085,5,1.0,1215.0
6085,22,1.0,1467.0
6085,23,1.0,1611.0
6085,36,3.0,5273.0
6085,41,2.0,2876.0
6085,75,2.0,0.0
6085,76,8.0,0.0
6085,713,2.0,270.0
6086,13,1.0,920.0
6086,22,1.0,1950.0
6086,45,1.0,2800.0
6086,71,2.0,300.0
6086,75,2.0,0.0
6086,76,4.0,0.0
6086,711,2.0,2870.0
6087,35,1.0,1190.0
6087,36,3.0,5050.0
6087,46,4.0,21400.0
6087,49,8.0,44920.0
6087,51,2.0,5690.0
6087,52,1.0,10980.0
6087,69,2.0,180.0
6087,75,4.0,0.0
6087,76,33.0,0.0
6087,713,1.0,300.0
6090,7,1.0,840.0
6090,8,1.0,840.0
6090,12,1.0,920.0
6090,16,1.0,920.0
6090,19,1.0,920.0
6090,22,1.0,920.0
6090,75,4.0,0.0
6090,712,1.0,140.0
6090,713,1.0,200.0
6093,16,1.0,920.0
6093,19,1.0,920.0
6093,43,1.0,4500.0
6093,71,1.0,180.0
6093,75,2.0,0.0
6093,76,2.0,0.0
6100,3,1.0,840.0
6100,5,1.0,840.0
6100,9,1.0,840.0
6100,10,1.0,840.0
6100,11,1.0,920.0
6100,15,1.0,920.0
6100,16,1.0,920.0
6100,19,1.0,920.0
6100,20,1.0,920.0
6100,69,3.0,270.0
6100,76,6.0,0.0
6100,94,1.0,100.0
6100,711,1.0,920.0
6102,5,1.0,911.29
6102,12,1.0,1001.52
6102,31,1.0,784.97
6102,33,1.0,893.25
6102,36,1.0,1073.7
6102,71,1.0,108.27
6102,76,4.0,0.0
6103,20,3.0,6480.0
6103,24,2.0,4530.0
6103,36,2.0,4750.0
6103,42,1.0,3000.0
6103,46,1.0,4400.0
6103,49,1.0,5900.0
6103,75,2.0,0.0
6103,76,9.0,0.0
6104,19,1.0,1550.0
6104,20,1.0,1550.0
6104,24,1.0,1550.0
6104,25,1.0,660.0
6104,30,1.0,790.0
6104,48,3.0,8260.0
6104,51,2.0,7182.37
6104,71,1.0,162.63
6104,75,2.0,0.0
6104,76,8.0,0.0
6106,17,1.0,2380.0
6106,48,1.0,3900.0
6106,71,1.0,200.0
6106,72,1.0,2380.0
6106,76,4.0,0.0
6108,4,1.0,1650.0
6108,9,2.0,3300.0
6108,11,1.0,1950.0
6108,15,1.0,1950.0
6108,16,2.0,3900.0
6108,20,1.0,1950.0
6108,24,1.0,1950.0
6108,36,4.0,8240.0
6108,43,1.0,4500.0
6108,71,4.0,720.0
6108,76,13.0,0.0
6108,711,1.0,1950.0
6108,712,1.0,200.0
6118,1,1.0,909.0
6118,11,1.0,1950.0
6118,12,1.0,999.0
6118,36,2.0,3131.0
6118,76,7.0,0.0
6118,711,3.0,4899.0
6119,49,1.0,3590.0
6119,76,2.0,0.0
6121,8,1.0,920.0
6121,16,1.0,1010.0
6121,22,1.0,1010.0
6121,42,1.0,1377.0
6121,45,1.0,1584.0
6121,76,5.0,0.0
6123,45,1.0,3000.0
6123,48,1.0,3570.0
6123,71,1.0,150.0
6123,76,4.0,0.0
6124,2,1.0,1480.0
6124,3,1.0,920.0
6124,9,2.0,2400.0
6124,27,1.0,720.0
6124,32,1.0,720.0
6124,36,1.0,2472.76
6124,38,1.0,1440.0
6124,40,1.0,900.0
6124,48,1.0,4665.75
6124,49,1.0,4650.0
6124,54,1.0,1500.0
6124,71,2.0,300.49
6124,75,4.0,0.0
6124,76,6.0,0.0
6126,4,2.0,2030.0
6126,11,1.0,1790.0
6126,16,3.0,4020.0
6126,19,1.0,2620.0
6126,35,1.0,1870.0
6126,38,1.0,2100.0
6126,71,2.0,240.0
6126,75,2.0,0.0
6126,76,4.0,0.0
6128,1,1.0,840.0
6128,48,1.0,1980.0
6128,76,2.0,0.0
6130,5,1.0,840.0
6130,36,1.0,980.0
6130,71,1.0,120.0
6130,76,1.0,0.0
6134,41,1.0,820.0
6134,42,1.0,3000.0
6134,47,1.0,3940.0
6134,49,1.0,3915.0
6134,71,1.0,180.0
6134,75,2.0,0.0
6134,76,3.0,0.0
6136,55,1.0,2400.0
6136,76,3.0,0.0
6137,42,1.0,3300.0
6137,71,1.0,200.0
6137,76,2.0,0.0
6141,4,1.0,762.46
6141,20,1.0,920.0
6141,25,1.0,544.62
6141,36,1.0,980.0
6141,71,2.0,228.92
6141,74,1.0,720.0
6141,76,2.0,0.0
6144,11,4.0,4790.0
6144,15,2.0,2670.0
6144,16,2.0,2230.0
6144,19,1.0,1220.0
6144,20,1.0,1220.0
6144,22,2.0,2670.0
6144,24,1.0,1010.0
6144,49,1.0,3590.0
6144,71,1.0,120.0
6144,76,13.0,0.0
6151,42,1.0,1530.0
6151,76,2.0,0.0
6159,51,1.0,4500.0
6159,71,1.0,120.0
6162,9,1.0,1110.0
6162,16,2.0,4330.0
6162,22,2.0,3600.0
6162,36,3.0,5860.0
6162,76,7.0,0.0
6162,711,2.0,4330.0
6163,16,1.0,920.0
6163,45,1.0,3300.0
6163,54,2.0,4400.0
6163,69,2.0,390.0
6163,76,5.0,0.0
6164,5,1.0,1161.0
6164,7,1.0,1161.0
6164,10,1.0,920.0
6164,13,1.0,1010.0
6164,22,1.0,1010.0
6164,35,1.0,1395.0
6164,36,1.0,1395.0
6164,75,2.0,0.0
6164,76,3.0,0.0
6165,45,1.0,1760.0
6165,75,2.0,0.0
6165,76,3.0,0.0
6167,35,1.0,980.0
6167,36,1.0,980.0
6167,46,1.0,2740.0
6167,52,1.0,3470.0
6167,75,4.0,0.0
6167,713,1.0,150.0
6175,16,1.0,1110.0
6175,19,1.0,1110.0
6175,71,1.0,120.0
6175,76,2.0,0.0
6177,4,1.0,920.0
6177,11,1.0,1790.0
6177,16,2.0,2800.0
6177,21,1.0,1790.0
6177,36,2.0,2950.0
6177,75,2.0,0.0
6177,76,4.0,0.0
6177,713,1.0,150.0
6178,1,1.0,840.0
6178,10,1.0,840.0
6178,21,1.0,920.0
6178,71,1.0,120.0
6178,75,2.0,0.0
6181,9,1.0,1650.0
6181,14,1.0,1950.0
6181,15,1.0,1010.0
6181,16,1.0,999.0
6181,17,1.0,999.0
6181,19,1.0,1950.0
6181,35,2.0,3131.0
6181,36,2.0,2160.0
6181,75,3.0,0.0
6181,76,5.0,0.0
6182,10,1.0,1980.0
6182,40,1.0,1900.0
6182,52,1.0,3470.0
6182,71,1.0,200.0
6182,76,4.0,0.0
6183,9,1.0,1290.0
6183,16,1.0,1220.0
6183,31,1.0,960.0
6183,35,1.0,1310.0
6183,36,2.0,2860.0
6183,43,1.0,3750.0
6183,71,2.0,240.0
6183,76,7.0,0.0
6184,1,1.0,840.0
6184,2,1.0,840.0
6184,5,1.0,920.0
6184,8,1.0,840.0
6184,9,1.0,840.0
6184,13,1.0,1010.0
6184,16,2.0,1930.0
6184,20,1.0,920.0
6184,45,1.0,3300.0
6184,48,1.0,3250.0
6184,71,4.0,540.0
6184,76,9.0,0.0
6185,45,1.0,3000.0
6185,76,2.0,0.0
6186,36,2.0,2466.0
6186,46,1.0,2990.0
6186,48,1.0,5400.0
6186,75,2.0,0.0
6186,76,2.0,0.0
6187,8,1.0,1650.0
6187,16,1.0,1950.0
6187,71,1.0,180.0
6187,76,2.0,0.0
6188,14,1.0,920.0
6188,15,1.0,920.0
6188,16,1.0,920.0
6188,71,2.0,270.0
6188,76,2.0,0.0
6193,8,2.0,1680.0
6193,9,2.0,1680.0
6193,16,1.0,920.0
6193,75,5.0,0.0
6194,51,1.0,4500.0
6194,76,2.0,0.0
6195,9,11.0,12870.0
6195,25,1.0,1220.0
6195,71,3.0,420.0
6195,76,8.0,0.0
6196,2,3.0,4480.0
6196,3,1.0,1010.0
6196,6,2.0,2360.0
6196,7,6.0,8790.0
6196,12,2.0,3740.0
6196,39,6.0,8480.0
6196,41,3.0,4470.0
6196,75,3.0,0.0
6196,76,14.0,0.0
6200,48,1.0,2610.0
6200,49,1.0,2970.0
6200,76,5.0,0.0
6201,42,1.0,2750.0
6201,43,1.0,4100.0
6201,47,1.0,7000.0
6201,71,2.0,300.0
6201,76,6.0,0.0
6203,6,1.0,1480.0
6203,8,1.0,1650.0
6203,15,1.0,1950.0
6203,17,1.0,1950.0
6203,20,1.0,1790.0
6203,24,1.0,1790.0
6203,35,1.0,1870.0
6203,42,1.0,2750.0
6203,71,2.0,270.0
6203,76,6.0,0.0
6205,1,1.0,1650.0
6205,4,1.0,840.0
6205,7,1.0,840.0
6205,16,1.0,920.0
6205,25,1.0,1500.0
6205,27,1.0,1700.0
6205,29,1.0,1700.0
6205,71,2.0,360.0
6205,73,1.0,1700.0
6205,76,5.0,0.0
6206,10,2.0,2190.0
6206,11,3.0,2940.0
6206,13,1.0,1010.0
6206,17,1.0,1110.0
6206,20,6.0,7470.0
6206,21,1.0,1630.0
6206,22,2.0,2120.0
6206,31,1.0,790.0
6206,36,10.0,13972.0
6206,40,1.0,1580.0
6206,45,1.0,3000.0
6206,46,1.0,4787.41
6206,48,2.0,7800.0
6206,49,3.0,11804.0
6206,50,1.0,7450.0
6206,68,1.0,110.0
6206,71,6.0,852.59
6206,76,32.0,0.0
6209,40,1.0,738.0
6209,52,1.0,3123.0
6209,75,3.0,0.0
6213,8,1.0,1480.0
6213,11,1.0,1790.0
6213,17,1.0,1790.0
6213,20,2.0,4410.0
6213,42,1.0,1530.0
6213,45,1.0,4400.0
6213,71,3.0,390.0
6213,73,1.0,1550.0
6213,76,8.0,0.0
6213,80,1.0,1790.0
6217,1,1.0,840.0
6217,16,1.0,920.0
6217,22,1.0,920.0
6217,45,1.0,1760.0
6217,49,1.0,5900.0
6217,71,3.0,420.0
6217,76,6.0,0.0
6217,711,1.0,920.0
6220,16,2.0,2960.0
6220,20,1.0,1010.0
6220,22,2.0,3561.48
6220,76,2.0,0.0
6224,45,1.0,2800.0
6224,49,1.0,4880.0
6224,71,1.0,120.0
6224,76,4.0,0.0
6225,8,1.0,1480.0
6225,10,3.0,4440.0
6225,76,4.0,0.0
6229,8,1.0,2180.0
6229,16,1.0,2620.0
6229,69,1.0,500.0
6229,71,1.0,200.0
6229,76,1.0,0.0
6232,15,1.0,2720.0
6232,16,3.0,6450.0
6232,20,2.0,5440.0
